meta__row_id,meta__record_id,time_index,event_step,meta__asset_id,meta__run_id,machine_status,anomaly_flag,baseline_flag,baseline_score,plot_order_index,event_time
127934,10514053296130323558,127934,127934,asset__001,run__001,NORMAL,0,1,0.6794889887630517,127934,2018-06-28 20:14:00+00:00
127935,15639304138206911935,127935,127935,asset__001,run__001,NORMAL,0,1,0.6806030134977759,127935,2018-06-28 20:15:00+00:00
127936,16886096765605976873,127936,127936,asset__001,run__001,NORMAL,0,1,0.6789137285913337,127936,2018-06-28 20:16:00+00:00
127937,10842762415566162361,127937,127937,asset__001,run__001,NORMAL,0,1,0.6796712071166353,127937,2018-06-28 20:17:00+00:00
127938,10896833705005119409,127938,127938,asset__001,run__001,NORMAL,0,1,0.6772400512388922,127938,2018-06-28 20:18:00+00:00
127939,11127337894773277940,127939,127939,asset__001,run__001,NORMAL,0,1,0.679682662964929,127939,2018-06-28 20:19:00+00:00
127940,17578661033825674335,127940,127940,asset__001,run__001,NORMAL,0,1,0.6789391702392175,127940,2018-06-28 20:20:00+00:00
127941,9127364227165392583,127941,127941,asset__001,run__001,NORMAL,0,1,0.6739662428305773,127941,2018-06-28 20:21:00+00:00
127942,12268496166278254337,127942,127942,asset__001,run__001,NORMAL,0,1,0.677528583286506,127942,2018-06-28 20:22:00+00:00
127943,14727562067836864288,127943,127943,asset__001,run__001,NORMAL,0,1,0.6759260584801681,127943,2018-06-28 20:23:00+00:00
127944,4035881212660774504,127944,127944,asset__001,run__001,NORMAL,0,1,0.6766123901749855,127944,2018-06-28 20:24:00+00:00
127945,8433287643932845378,127945,127945,asset__001,run__001,NORMAL,0,1,0.6770703317598213,127945,2018-06-28 20:25:00+00:00
127946,7790989826014308138,127946,127946,asset__001,run__001,NORMAL,0,1,0.6750947167154482,127946,2018-06-28 20:26:00+00:00
127947,11978871271090187967,127947,127947,asset__001,run__001,NORMAL,0,1,0.6753656148388092,127947,2018-06-28 20:27:00+00:00
127948,16957164590215609584,127948,127948,asset__001,run__001,NORMAL,0,1,0.6769559895000706,127948,2018-06-28 20:28:00+00:00
127949,4071232206461528197,127949,127949,asset__001,run__001,NORMAL,0,1,0.6771764365972764,127949,2018-06-28 20:29:00+00:00
127950,13370500949187227573,127950,127950,asset__001,run__001,NORMAL,0,1,0.6756096469417003,127950,2018-06-28 20:30:00+00:00
127951,9250878708773622682,127951,127951,asset__001,run__001,NORMAL,0,1,0.679021884398627,127951,2018-06-28 20:31:00+00:00
127952,9691364509955237958,127952,127952,asset__001,run__001,NORMAL,0,1,0.6804251423827492,127952,2018-06-28 20:32:00+00:00
127953,657648793498833620,127953,127953,asset__001,run__001,NORMAL,0,1,0.6832397487208783,127953,2018-06-28 20:33:00+00:00
127954,6090610742905510511,127954,127954,asset__001,run__001,NORMAL,0,1,0.6885772704438085,127954,2018-06-28 20:34:00+00:00
127955,12122214829499244790,127955,127955,asset__001,run__001,NORMAL,0,1,0.6888906321317317,127955,2018-06-28 20:35:00+00:00
127956,18265889600652275012,127956,127956,asset__001,run__001,NORMAL,0,1,0.6900568531008187,127956,2018-06-28 20:36:00+00:00
127957,3668857277000156719,127957,127957,asset__001,run__001,NORMAL,0,1,0.6851739447641081,127957,2018-06-28 20:37:00+00:00
127958,8034937283145708551,127958,127958,asset__001,run__001,NORMAL,0,1,0.6816314131417477,127958,2018-06-28 20:38:00+00:00
127959,8645725051486129438,127959,127959,asset__001,run__001,NORMAL,0,1,0.6849199043144137,127959,2018-06-28 20:39:00+00:00
127960,4514820381846961110,127960,127960,asset__001,run__001,NORMAL,0,1,0.6860234393098363,127960,2018-06-28 20:40:00+00:00
127961,5525995748531692765,127961,127961,asset__001,run__001,NORMAL,0,1,0.6839336165535684,127961,2018-06-28 20:41:00+00:00
127962,8124760562446094799,127962,127962,asset__001,run__001,NORMAL,0,1,0.6905302834020149,127962,2018-06-28 20:42:00+00:00
127963,9950672198311427483,127963,127963,asset__001,run__001,NORMAL,0,1,0.69047395640088,127963,2018-06-28 20:43:00+00:00
127964,9301207271597919050,127964,127964,asset__001,run__001,NORMAL,0,1,0.6891780144708713,127964,2018-06-28 20:44:00+00:00
127965,15793652420250553583,127965,127965,asset__001,run__001,NORMAL,0,1,0.6878828627840323,127965,2018-06-28 20:45:00+00:00
127966,17282309631164213387,127966,127966,asset__001,run__001,NORMAL,0,1,0.6827946854989435,127966,2018-06-28 20:46:00+00:00
127967,18069170055041497219,127967,127967,asset__001,run__001,NORMAL,0,1,0.6762072517062498,127967,2018-06-28 20:47:00+00:00
127968,18115816594314416559,127968,127968,asset__001,run__001,NORMAL,0,1,0.6798545148418509,127968,2018-06-28 20:48:00+00:00
127969,12406237214701418669,127969,127969,asset__001,run__001,NORMAL,0,1,0.6811260942946304,127969,2018-06-28 20:49:00+00:00
127970,14431575690659718495,127970,127970,asset__001,run__001,NORMAL,0,1,0.6813097648369183,127970,2018-06-28 20:50:00+00:00
127971,13829346071463724819,127971,127971,asset__001,run__001,NORMAL,0,1,0.6787689399361879,127971,2018-06-28 20:51:00+00:00
127972,1875746775240951882,127972,127972,asset__001,run__001,NORMAL,0,1,0.6765023843103927,127972,2018-06-28 20:52:00+00:00
127973,18223549891376267317,127973,127973,asset__001,run__001,NORMAL,0,1,0.6772571724474564,127973,2018-06-28 20:53:00+00:00
127974,7948127946697953437,127974,127974,asset__001,run__001,NORMAL,0,1,0.6763294788082648,127974,2018-06-28 20:54:00+00:00
127975,2090532724799330624,127975,127975,asset__001,run__001,NORMAL,0,1,0.6756357746051784,127975,2018-06-28 20:55:00+00:00
127976,17000446411422106862,127976,127976,asset__001,run__001,NORMAL,0,1,0.6793968177132959,127976,2018-06-28 20:56:00+00:00
127977,6047833349692820642,127977,127977,asset__001,run__001,NORMAL,0,1,0.6831171727201546,127977,2018-06-28 20:57:00+00:00
127978,6061812833433693860,127978,127978,asset__001,run__001,NORMAL,0,1,0.6783457910694289,127978,2018-06-28 20:58:00+00:00
127979,5124474205817870599,127979,127979,asset__001,run__001,NORMAL,0,1,0.6790345797477406,127979,2018-06-28 20:59:00+00:00
127980,15790803055069580112,127980,127980,asset__001,run__001,NORMAL,0,1,0.6780355118684213,127980,2018-06-28 21:00:00+00:00
127981,4374979296889046075,127981,127981,asset__001,run__001,NORMAL,0,1,0.6780355118684213,127981,2018-06-28 21:01:00+00:00
127982,5738416534898251869,127982,127982,asset__001,run__001,NORMAL,0,1,0.6856952496476718,127982,2018-06-28 21:02:00+00:00
127983,17535772930370901350,127983,127983,asset__001,run__001,NORMAL,0,1,0.6959552766863678,127983,2018-06-28 21:03:00+00:00
127984,2474543280526535374,127984,127984,asset__001,run__001,NORMAL,0,1,0.6960501353792213,127984,2018-06-28 21:04:00+00:00
127985,15987194342530002575,127985,127985,asset__001,run__001,NORMAL,0,1,0.6982587248004418,127985,2018-06-28 21:05:00+00:00
127986,12161960570015456925,127986,127986,asset__001,run__001,NORMAL,0,1,0.6970686815370433,127986,2018-06-28 21:06:00+00:00
127987,6559551200801745450,127987,127987,asset__001,run__001,NORMAL,0,1,0.6977275274651545,127987,2018-06-28 21:07:00+00:00
127988,16022077637071693383,127988,127988,asset__001,run__001,NORMAL,0,1,0.701859525854374,127988,2018-06-28 21:08:00+00:00
127989,16173526123515476828,127989,127989,asset__001,run__001,NORMAL,0,1,0.7018602125421566,127989,2018-06-28 21:09:00+00:00
127990,5923041717238425053,127990,127990,asset__001,run__001,NORMAL,0,1,0.6994791994168227,127990,2018-06-28 21:10:00+00:00
127991,10979597420924278719,127991,127991,asset__001,run__001,NORMAL,0,1,0.6973491262139496,127991,2018-06-28 21:11:00+00:00
127992,18101143276874871170,127992,127992,asset__001,run__001,NORMAL,0,1,0.6967115807722232,127992,2018-06-28 21:12:00+00:00
127993,6422465842482683001,127993,127993,asset__001,run__001,NORMAL,0,1,0.698550664998202,127993,2018-06-28 21:13:00+00:00
127994,13354148640119569238,127994,127994,asset__001,run__001,NORMAL,0,1,0.6968984177030202,127994,2018-06-28 21:14:00+00:00
127995,14034224236729662378,127995,127995,asset__001,run__001,NORMAL,0,1,0.6963572728913658,127995,2018-06-28 21:15:00+00:00
127996,16405245508453307577,127996,127996,asset__001,run__001,NORMAL,0,1,0.6877910535981545,127996,2018-06-28 21:16:00+00:00
127997,11256287130655902088,127997,127997,asset__001,run__001,NORMAL,0,1,0.6872726046198501,127997,2018-06-28 21:17:00+00:00
127998,8194041628240715149,127998,127998,asset__001,run__001,NORMAL,0,1,0.6918349022020098,127998,2018-06-28 21:18:00+00:00
127999,17499713323404086199,127999,127999,asset__001,run__001,NORMAL,0,1,0.6880027346525589,127999,2018-06-28 21:19:00+00:00
128000,6496247623892393312,128000,128000,asset__001,run__001,NORMAL,0,1,0.6868077626514303,128000,2018-06-28 21:20:00+00:00
128001,9639200927204723758,128001,128001,asset__001,run__001,NORMAL,0,1,0.6843474002612637,128001,2018-06-28 21:21:00+00:00
128002,2263783510883757848,128002,128002,asset__001,run__001,NORMAL,0,1,0.684139212392209,128002,2018-06-28 21:22:00+00:00
128003,1503797283524493836,128003,128003,asset__001,run__001,NORMAL,0,1,0.685698850480894,128003,2018-06-28 21:23:00+00:00
128004,4013231721011443903,128004,128004,asset__001,run__001,NORMAL,0,1,0.6903196188542793,128004,2018-06-28 21:24:00+00:00
128005,9310039972584766124,128005,128005,asset__001,run__001,NORMAL,0,1,0.6890561899250557,128005,2018-06-28 21:25:00+00:00
128006,15069857116222176991,128006,128006,asset__001,run__001,NORMAL,0,1,0.6941452943100282,128006,2018-06-28 21:26:00+00:00
128007,10454066085382481935,128007,128007,asset__001,run__001,NORMAL,0,1,0.6963795394697903,128007,2018-06-28 21:27:00+00:00
128008,2705441172651859632,128008,128008,asset__001,run__001,NORMAL,0,1,0.6974740399582231,128008,2018-06-28 21:28:00+00:00
128009,16528908266273508714,128009,128009,asset__001,run__001,NORMAL,0,1,0.6946826181886001,128009,2018-06-28 21:29:00+00:00
128010,16871690649151048711,128010,128010,asset__001,run__001,NORMAL,0,1,0.6949176643199998,128010,2018-06-28 21:30:00+00:00
128011,4034294142700402287,128011,128011,asset__001,run__001,NORMAL,0,1,0.6913908495143481,128011,2018-06-28 21:31:00+00:00
128012,14151239132598729642,128012,128012,asset__001,run__001,NORMAL,0,1,0.6878855435842556,128012,2018-06-28 21:32:00+00:00
128013,14821169424105175858,128013,128013,asset__001,run__001,NORMAL,0,1,0.682017805744251,128013,2018-06-28 21:33:00+00:00
128014,6587947857775954050,128014,128014,asset__001,run__001,NORMAL,0,1,0.684661205629438,128014,2018-06-28 21:34:00+00:00
128015,12030829153189099377,128015,128015,asset__001,run__001,NORMAL,0,1,0.6810493688886585,128015,2018-06-28 21:35:00+00:00
128016,9128750225173866691,128016,128016,asset__001,run__001,NORMAL,0,1,0.681963577908214,128016,2018-06-28 21:36:00+00:00
128017,5863414502747800044,128017,128017,asset__001,run__001,NORMAL,0,1,0.682226326667519,128017,2018-06-28 21:37:00+00:00
128018,6786217595194073731,128018,128018,asset__001,run__001,NORMAL,0,1,0.6781156027226831,128018,2018-06-28 21:38:00+00:00
128019,4737341861763091825,128019,128019,asset__001,run__001,NORMAL,0,1,0.6856628440287164,128019,2018-06-28 21:39:00+00:00
128020,9790474716540519816,128020,128020,asset__001,run__001,NORMAL,0,1,0.6823091203826924,128020,2018-06-28 21:40:00+00:00
128021,12026973945548975014,128021,128021,asset__001,run__001,NORMAL,0,1,0.6872884533724527,128021,2018-06-28 21:41:00+00:00
128022,8046687587370270309,128022,128022,asset__001,run__001,NORMAL,0,1,0.6875649067162898,128022,2018-06-28 21:42:00+00:00
128023,14037732674221779533,128023,128023,asset__001,run__001,NORMAL,0,1,0.6860559727824852,128023,2018-06-28 21:43:00+00:00
128024,5309397266952059271,128024,128024,asset__001,run__001,NORMAL,0,1,0.6869849533413813,128024,2018-06-28 21:44:00+00:00
128025,14526745733992975195,128025,128025,asset__001,run__001,NORMAL,0,1,0.6864767275511854,128025,2018-06-28 21:45:00+00:00
128026,5647258095066792273,128026,128026,asset__001,run__001,NORMAL,0,1,0.6841489882717916,128026,2018-06-28 21:46:00+00:00
128027,8626461543810537996,128027,128027,asset__001,run__001,NORMAL,0,1,0.6832968515596096,128027,2018-06-28 21:47:00+00:00
128028,559987242952853182,128028,128028,asset__001,run__001,NORMAL,0,1,0.6844267205276677,128028,2018-06-28 21:48:00+00:00
128029,6271503080951353015,128029,128029,asset__001,run__001,NORMAL,0,1,0.6832220785424319,128029,2018-06-28 21:49:00+00:00
128030,2473627847635435520,128030,128030,asset__001,run__001,NORMAL,0,1,0.6829430717109058,128030,2018-06-28 21:50:00+00:00
128031,7408944579802078670,128031,128031,asset__001,run__001,NORMAL,0,1,0.6840075449514972,128031,2018-06-28 21:51:00+00:00
128032,12036494318340230334,128032,128032,asset__001,run__001,NORMAL,0,1,0.6865094657345324,128032,2018-06-28 21:52:00+00:00
128033,10659364424955708921,128033,128033,asset__001,run__001,NORMAL,0,1,0.6852484083814222,128033,2018-06-28 21:53:00+00:00
128034,2563837688850315519,128034,128034,asset__001,run__001,NORMAL,0,1,0.6848856988916799,128034,2018-06-28 21:54:00+00:00
128035,16084607192802935858,128035,128035,asset__001,run__001,NORMAL,0,1,0.6845533166149623,128035,2018-06-28 21:55:00+00:00
128036,11479831496200124123,128036,128036,asset__001,run__001,NORMAL,0,1,0.6858130947960636,128036,2018-06-28 21:56:00+00:00
128037,8635342483309057307,128037,128037,asset__001,run__001,NORMAL,0,1,0.6849623687105313,128037,2018-06-28 21:57:00+00:00
128038,2232755620445974894,128038,128038,asset__001,run__001,NORMAL,0,1,0.6848615940321238,128038,2018-06-28 21:58:00+00:00
128039,16776708373292976661,128039,128039,asset__001,run__001,NORMAL,0,1,0.6842148970697908,128039,2018-06-28 21:59:00+00:00
128040,15230684220503517397,128040,128040,asset__001,run__001,BROKEN,1,1,0.6906324141032479,128040,2018-06-28 22:00:00+00:00
128041,15336029548622878864,128041,128041,asset__001,run__001,RECOVERING,1,1,0.6906324141032479,128041,2018-06-28 22:01:00+00:00
128042,18387074908524896566,128042,128042,asset__001,run__001,RECOVERING,1,1,0.6943164942061993,128042,2018-06-28 22:02:00+00:00
128043,15971568284641055756,128043,128043,asset__001,run__001,RECOVERING,1,1,0.6924074891680212,128043,2018-06-28 22:03:00+00:00
128044,15625360517533380906,128044,128044,asset__001,run__001,RECOVERING,1,1,0.6913383319828842,128044,2018-06-28 22:04:00+00:00
128045,5637244210995889200,128045,128045,asset__001,run__001,RECOVERING,1,1,0.6904519045378192,128045,2018-06-28 22:05:00+00:00
128046,9667129800852151863,128046,128046,asset__001,run__001,RECOVERING,1,1,0.6928124373532637,128046,2018-06-28 22:06:00+00:00
128047,8403187149956661207,128047,128047,asset__001,run__001,RECOVERING,1,1,0.6928124373532637,128047,2018-06-28 22:07:00+00:00
128048,4386734578396126029,128048,128048,asset__001,run__001,RECOVERING,1,1,0.6901375664794684,128048,2018-06-28 22:08:00+00:00
128049,2327220050508213372,128049,128049,asset__001,run__001,RECOVERING,1,1,0.6899732827364837,128049,2018-06-28 22:09:00+00:00
128050,7809480118334524882,128050,128050,asset__001,run__001,RECOVERING,1,1,0.6922744653240561,128050,2018-06-28 22:10:00+00:00
128051,13337625665247632659,128051,128051,asset__001,run__001,RECOVERING,1,1,0.6907611090347808,128051,2018-06-28 22:11:00+00:00
128052,17147755920398134906,128052,128052,asset__001,run__001,RECOVERING,1,1,0.6896771427107093,128052,2018-06-28 22:12:00+00:00
128053,2726886560643510245,128053,128053,asset__001,run__001,RECOVERING,1,1,0.6886128752228687,128053,2018-06-28 22:13:00+00:00
128054,7646853396505627828,128054,128054,asset__001,run__001,RECOVERING,1,1,0.6912009097140912,128054,2018-06-28 22:14:00+00:00
128055,17912406598413697830,128055,128055,asset__001,run__001,RECOVERING,1,1,0.6904790234956479,128055,2018-06-28 22:15:00+00:00
128056,16832436716165372673,128056,128056,asset__001,run__001,RECOVERING,1,1,0.6937344071647168,128056,2018-06-28 22:16:00+00:00
128057,12820352674990386910,128057,128057,asset__001,run__001,RECOVERING,1,1,0.6978677704417828,128057,2018-06-28 22:17:00+00:00
128058,13452975534262002149,128058,128058,asset__001,run__001,RECOVERING,1,1,0.6966674062670989,128058,2018-06-28 22:18:00+00:00
128059,17167245378761287448,128059,128059,asset__001,run__001,RECOVERING,1,1,0.6964193487954168,128059,2018-06-28 22:19:00+00:00
128060,16734629370218081250,128060,128060,asset__001,run__001,RECOVERING,1,1,0.6983197890908286,128060,2018-06-28 22:20:00+00:00
128061,14246613146062288211,128061,128061,asset__001,run__001,RECOVERING,1,1,0.6992163176142694,128061,2018-06-28 22:21:00+00:00
128062,15503328315200735756,128062,128062,asset__001,run__001,RECOVERING,1,1,0.7021513761629726,128062,2018-06-28 22:22:00+00:00
128063,8963877660167268585,128063,128063,asset__001,run__001,RECOVERING,1,1,0.6997386494144411,128063,2018-06-28 22:23:00+00:00
128064,2468858042034888362,128064,128064,asset__001,run__001,RECOVERING,1,1,0.6994528977246157,128064,2018-06-28 22:24:00+00:00
128065,5664883816015384491,128065,128065,asset__001,run__001,RECOVERING,1,1,0.6982707971012402,128065,2018-06-28 22:25:00+00:00
128066,7789056184420833889,128066,128066,asset__001,run__001,RECOVERING,1,1,0.7005445351913724,128066,2018-06-28 22:26:00+00:00
128067,1770146544138645437,128067,128067,asset__001,run__001,RECOVERING,1,1,0.6972205337243413,128067,2018-06-28 22:27:00+00:00
128068,3404244929147504049,128068,128068,asset__001,run__001,RECOVERING,1,1,0.7017797197472044,128068,2018-06-28 22:28:00+00:00
128069,6374700798092330856,128069,128069,asset__001,run__001,RECOVERING,1,1,0.706165934141693,128069,2018-06-28 22:29:00+00:00
128070,14547710090572245006,128070,128070,asset__001,run__001,RECOVERING,1,1,0.7027168755294412,128070,2018-06-28 22:30:00+00:00
128071,17325634146417437169,128071,128071,asset__001,run__001,RECOVERING,1,1,0.6981374000669432,128071,2018-06-28 22:31:00+00:00
128072,5661853015380403234,128072,128072,asset__001,run__001,RECOVERING,1,1,0.6941843138820252,128072,2018-06-28 22:32:00+00:00
128073,4363543685464134664,128073,128073,asset__001,run__001,RECOVERING,1,1,0.6988633451860696,128073,2018-06-28 22:33:00+00:00
128074,17917358671645553553,128074,128074,asset__001,run__001,RECOVERING,1,1,0.6969745367210057,128074,2018-06-28 22:34:00+00:00
128075,17108940761433237108,128075,128075,asset__001,run__001,RECOVERING,1,1,0.6996997192609018,128075,2018-06-28 22:35:00+00:00
128076,5842161486449922698,128076,128076,asset__001,run__001,RECOVERING,1,1,0.6994630556666402,128076,2018-06-28 22:36:00+00:00
128077,6025153858627446009,128077,128077,asset__001,run__001,RECOVERING,1,1,0.6997488115063505,128077,2018-06-28 22:37:00+00:00
128078,3793687917522434190,128078,128078,asset__001,run__001,RECOVERING,1,1,0.699275531162054,128078,2018-06-28 22:38:00+00:00
128079,14618225688512196314,128079,128079,asset__001,run__001,RECOVERING,1,1,0.7044039329403434,128079,2018-06-28 22:39:00+00:00
128080,9136031550699687253,128080,128080,asset__001,run__001,RECOVERING,1,1,0.7041656782119327,128080,2018-06-28 22:40:00+00:00
128081,12213580604218715673,128081,128081,asset__001,run__001,RECOVERING,1,1,0.6986203822681791,128081,2018-06-28 22:41:00+00:00
128082,17525844379023742052,128082,128082,asset__001,run__001,RECOVERING,1,1,0.701700008367341,128082,2018-06-28 22:42:00+00:00
128083,11571098656753009857,128083,128083,asset__001,run__001,RECOVERING,1,1,0.6944347790661044,128083,2018-06-28 22:43:00+00:00
128084,16678944843719784046,128084,128084,asset__001,run__001,RECOVERING,1,1,0.6930591877377749,128084,2018-06-28 22:44:00+00:00
128085,2128377799365519804,128085,128085,asset__001,run__001,RECOVERING,1,1,0.6954565208977342,128085,2018-06-28 22:45:00+00:00
128086,757799253080360386,128086,128086,asset__001,run__001,RECOVERING,1,1,0.6918878927148704,128086,2018-06-28 22:46:00+00:00
128087,16291344969133818756,128087,128087,asset__001,run__001,RECOVERING,1,1,0.6909522821194104,128087,2018-06-28 22:47:00+00:00
128088,3326770866152539725,128088,128088,asset__001,run__001,RECOVERING,1,1,0.6973412155236463,128088,2018-06-28 22:48:00+00:00
128089,11955957969835241085,128089,128089,asset__001,run__001,RECOVERING,1,1,0.6915852339885522,128089,2018-06-28 22:49:00+00:00
128090,5653774995241399820,128090,128090,asset__001,run__001,RECOVERING,1,1,0.6903584528384066,128090,2018-06-28 22:50:00+00:00
128091,9024597285488265551,128091,128091,asset__001,run__001,RECOVERING,1,1,0.689810759589106,128091,2018-06-28 22:51:00+00:00
128092,3284827885065423944,128092,128092,asset__001,run__001,RECOVERING,1,1,0.6910109564835092,128092,2018-06-28 22:52:00+00:00
128093,3247787025478534740,128093,128093,asset__001,run__001,RECOVERING,1,1,0.696423032695436,128093,2018-06-28 22:53:00+00:00
128094,8872807883245435628,128094,128094,asset__001,run__001,RECOVERING,1,1,0.6983103465786794,128094,2018-06-28 22:54:00+00:00
128095,1214042662778443055,128095,128095,asset__001,run__001,RECOVERING,1,1,0.6952460526532339,128095,2018-06-28 22:55:00+00:00
128096,14092713492338607253,128096,128096,asset__001,run__001,RECOVERING,1,1,0.688707478579576,128096,2018-06-28 22:56:00+00:00
128097,14776128042430071734,128097,128097,asset__001,run__001,RECOVERING,1,1,0.6947918078009785,128097,2018-06-28 22:57:00+00:00
128098,3125717412199957297,128098,128098,asset__001,run__001,RECOVERING,1,1,0.6905738832284659,128098,2018-06-28 22:58:00+00:00
128099,11512918937484864988,128099,128099,asset__001,run__001,RECOVERING,1,1,0.6896400495121954,128099,2018-06-28 22:59:00+00:00
128100,14229597040167448885,128100,128100,asset__001,run__001,RECOVERING,1,1,0.6988594115268134,128100,2018-06-28 23:00:00+00:00
128101,5040200329682302955,128101,128101,asset__001,run__001,RECOVERING,1,1,0.6988594115268134,128101,2018-06-28 23:01:00+00:00
128102,467659490752786109,128102,128102,asset__001,run__001,RECOVERING,1,1,0.6941133323698305,128102,2018-06-28 23:02:00+00:00
128103,17529994971155706429,128103,128103,asset__001,run__001,RECOVERING,1,1,0.6946167934482552,128103,2018-06-28 23:03:00+00:00
128104,1140881222316258781,128104,128104,asset__001,run__001,RECOVERING,1,1,0.6943165273428009,128104,2018-06-28 23:04:00+00:00
128105,9385741036891774437,128105,128105,asset__001,run__001,RECOVERING,1,1,0.6966693300879578,128105,2018-06-28 23:05:00+00:00
128106,8331208676688811705,128106,128106,asset__001,run__001,RECOVERING,1,1,0.6933776326079387,128106,2018-06-28 23:06:00+00:00
128107,10135334123713289536,128107,128107,asset__001,run__001,RECOVERING,1,1,0.6931431073706171,128107,2018-06-28 23:07:00+00:00
128108,10876665519925710780,128108,128108,asset__001,run__001,RECOVERING,1,1,0.6968890097723343,128108,2018-06-28 23:08:00+00:00
128109,16566967748005887321,128109,128109,asset__001,run__001,RECOVERING,1,1,0.7005001862984918,128109,2018-06-28 23:09:00+00:00
128110,17808043793617851150,128110,128110,asset__001,run__001,RECOVERING,1,1,0.700263251957507,128110,2018-06-28 23:10:00+00:00
128111,12839688322101456743,128111,128111,asset__001,run__001,RECOVERING,1,1,0.700671281207629,128111,2018-06-28 23:11:00+00:00
128112,7789755633860709341,128112,128112,asset__001,run__001,RECOVERING,1,1,0.6997237932091614,128112,2018-06-28 23:12:00+00:00
128113,10634113553859272988,128113,128113,asset__001,run__001,RECOVERING,1,1,0.6961821101912418,128113,2018-06-28 23:13:00+00:00
128114,7354860971069511889,128114,128114,asset__001,run__001,RECOVERING,1,1,0.6990140181239414,128114,2018-06-28 23:14:00+00:00
128115,16612656468724880062,128115,128115,asset__001,run__001,RECOVERING,1,1,0.699850064838203,128115,2018-06-28 23:15:00+00:00
128116,11145531410022634835,128116,128116,asset__001,run__001,RECOVERING,1,1,0.6983971190991757,128116,2018-06-28 23:16:00+00:00
128117,3663221601704452637,128117,128117,asset__001,run__001,RECOVERING,1,1,0.6988698049207912,128117,2018-06-28 23:17:00+00:00
128118,9201425510620090283,128118,128118,asset__001,run__001,RECOVERING,1,1,0.6988698049207912,128118,2018-06-28 23:18:00+00:00
128119,8627106704883683263,128119,128119,asset__001,run__001,RECOVERING,1,1,0.7004915718903078,128119,2018-06-28 23:19:00+00:00
128120,5591455925946952379,128120,128120,asset__001,run__001,RECOVERING,1,1,0.6996627296407686,128120,2018-06-28 23:20:00+00:00
128121,12849842554366349338,128121,128121,asset__001,run__001,RECOVERING,1,1,0.6989856843926806,128121,2018-06-28 23:21:00+00:00
128122,18067099034503360629,128122,128122,asset__001,run__001,RECOVERING,1,1,0.7015255453680656,128122,2018-06-28 23:22:00+00:00
128123,6380974962841945298,128123,128123,asset__001,run__001,RECOVERING,1,1,0.7038543541047981,128123,2018-06-28 23:23:00+00:00
128124,11022420696615296986,128124,128124,asset__001,run__001,RECOVERING,1,1,0.7069591282330786,128124,2018-06-28 23:24:00+00:00
128125,12658971635889596786,128125,128125,asset__001,run__001,RECOVERING,1,1,0.7107960538828465,128125,2018-06-28 23:25:00+00:00
128126,3297389487788104078,128126,128126,asset__001,run__001,RECOVERING,1,1,0.7097079754255649,128126,2018-06-28 23:26:00+00:00
128127,16118783508747088785,128127,128127,asset__001,run__001,RECOVERING,1,1,0.7084645122634249,128127,2018-06-28 23:27:00+00:00
128128,1763682902912886505,128128,128128,asset__001,run__001,RECOVERING,1,1,0.7030617091333169,128128,2018-06-28 23:28:00+00:00
128129,3933787092461176607,128129,128129,asset__001,run__001,RECOVERING,1,1,0.7050840932154204,128129,2018-06-28 23:29:00+00:00
128130,15070705744303607711,128130,128130,asset__001,run__001,RECOVERING,1,1,0.7044383803528032,128130,2018-06-28 23:30:00+00:00
128131,2531325911746822814,128131,128131,asset__001,run__001,RECOVERING,1,1,0.7020253044484819,128131,2018-06-28 23:31:00+00:00
128132,2856207432661784996,128132,128132,asset__001,run__001,RECOVERING,1,1,0.7024979227433451,128132,2018-06-28 23:32:00+00:00
128133,4134368098752727647,128133,128133,asset__001,run__001,RECOVERING,1,1,0.7027356131860507,128133,2018-06-28 23:33:00+00:00
128134,5576986433887307548,128134,128134,asset__001,run__001,RECOVERING,1,1,0.7005605932240878,128134,2018-06-28 23:34:00+00:00
128135,8455037986346606568,128135,128135,asset__001,run__001,RECOVERING,1,1,0.6987103256771819,128135,2018-06-28 23:35:00+00:00
128136,15815563550336493680,128136,128136,asset__001,run__001,RECOVERING,1,1,0.6951817970379458,128136,2018-06-28 23:36:00+00:00
128137,130262395311749923,128137,128137,asset__001,run__001,RECOVERING,1,1,0.6956523066805526,128137,2018-06-28 23:37:00+00:00
128138,13110722262764389720,128138,128138,asset__001,run__001,RECOVERING,1,1,0.6970657471592531,128138,2018-06-28 23:38:00+00:00
128139,18105781294150685853,128139,128139,asset__001,run__001,RECOVERING,1,1,0.695853944705595,128139,2018-06-28 23:39:00+00:00
128140,12699507335387270390,128140,128140,asset__001,run__001,RECOVERING,1,1,0.6943942413960226,128140,2018-06-28 23:40:00+00:00
128141,11308088875118678733,128141,128141,asset__001,run__001,RECOVERING,1,1,0.6952765200662246,128141,2018-06-28 23:41:00+00:00
128142,5229966248454812396,128142,128142,asset__001,run__001,RECOVERING,1,1,0.6985341123733129,128142,2018-06-28 23:42:00+00:00
128143,2928379909791131420,128143,128143,asset__001,run__001,RECOVERING,1,1,0.698297843029196,128143,2018-06-28 23:43:00+00:00
128144,188419100503390515,128144,128144,asset__001,run__001,RECOVERING,1,1,0.6936022689594673,128144,2018-06-28 23:44:00+00:00
128145,14993276857400054122,128145,128145,asset__001,run__001,RECOVERING,1,1,0.6930787236384265,128145,2018-06-28 23:45:00+00:00
128146,6397424861267448781,128146,128146,asset__001,run__001,RECOVERING,1,1,0.6910661691382389,128146,2018-06-28 23:46:00+00:00
