meta__row_id,meta__record_id,time_index,event_step,meta__asset_id,meta__run_id,machine_status,anomaly_flag,cascade_final_flag,stage2_score,stage2_model_decision,stage2_model_pred,stage1_flag,stage2_raw_flag,stage2_flag,stage3_profile_breach_count,stage3_secondary_breach_count,stage3_persistence_flag,stage3_drift_flag,stage3_rule_evidence_count,plot_order_index,event_time
130078,16867127138308312964,130078,130078,asset__001,run__001,RECOVERING,1,1,0.7045314211313519,-0.2045314211313519,-1.0,1,1,1,2,7,1,0,3,130078,2018-06-30 07:58:00+00:00
130079,12961003462547621394,130079,130079,asset__001,run__001,RECOVERING,1,1,0.7068531037529117,-0.2068531037529116,-1.0,1,1,1,3,7,1,0,3,130079,2018-06-30 07:59:00+00:00
130080,10084537319375060787,130080,130080,asset__001,run__001,RECOVERING,1,1,0.70575578061472,-0.20575578061472,-1.0,1,1,1,3,7,1,0,3,130080,2018-06-30 08:00:00+00:00
130081,11159838105296551221,130081,130081,asset__001,run__001,RECOVERING,1,1,0.70575578061472,-0.20575578061472,-1.0,1,1,1,3,7,1,0,3,130081,2018-06-30 08:01:00+00:00
130082,1602789633823075467,130082,130082,asset__001,run__001,RECOVERING,1,1,0.706173388222815,-0.2061733882228149,-1.0,1,1,1,2,7,1,0,3,130082,2018-06-30 08:02:00+00:00
130083,9735701626428403687,130083,130083,asset__001,run__001,RECOVERING,1,1,0.7060463213102927,-0.2060463213102926,-1.0,1,1,1,3,7,1,0,3,130083,2018-06-30 08:03:00+00:00
130084,2205883943049367266,130084,130084,asset__001,run__001,RECOVERING,1,1,0.712488869506599,-0.2124888695065989,-1.0,1,1,1,2,7,1,0,3,130084,2018-06-30 08:04:00+00:00
130085,3510201479738529369,130085,130085,asset__001,run__001,RECOVERING,1,1,0.712488869506599,-0.2124888695065989,-1.0,1,1,1,2,7,1,0,3,130085,2018-06-30 08:05:00+00:00
130086,1816149493617043194,130086,130086,asset__001,run__001,RECOVERING,1,1,0.7078119001117583,-0.2078119001117583,-1.0,1,1,1,2,7,1,0,3,130086,2018-06-30 08:06:00+00:00
130087,3149411928547884819,130087,130087,asset__001,run__001,RECOVERING,1,1,0.7120688919999877,-0.2120688919999876,-1.0,1,1,1,3,7,1,0,3,130087,2018-06-30 08:07:00+00:00
130088,14368525616381215146,130088,130088,asset__001,run__001,RECOVERING,1,1,0.70829095800075,-0.20829095800075,-1.0,1,1,1,2,7,1,0,3,130088,2018-06-30 08:08:00+00:00
130089,15359768523799469364,130089,130089,asset__001,run__001,RECOVERING,1,1,0.7078119001117583,-0.2078119001117583,-1.0,1,1,1,2,7,1,0,3,130089,2018-06-30 08:09:00+00:00
130090,14828713369728948621,130090,130090,asset__001,run__001,RECOVERING,1,1,0.7078119001117583,-0.2078119001117583,-1.0,1,1,1,2,7,1,0,3,130090,2018-06-30 08:10:00+00:00
130091,5284460274996706738,130091,130091,asset__001,run__001,RECOVERING,1,1,0.7111059914967884,-0.2111059914967884,-1.0,1,1,1,2,7,1,0,3,130091,2018-06-30 08:11:00+00:00
130092,812123021906066314,130092,130092,asset__001,run__001,RECOVERING,1,1,0.7111059914967884,-0.2111059914967884,-1.0,1,1,1,2,7,1,0,3,130092,2018-06-30 08:12:00+00:00
130093,5029955252056921422,130093,130093,asset__001,run__001,RECOVERING,1,1,0.70829095800075,-0.20829095800075,-1.0,1,1,1,2,7,1,0,3,130093,2018-06-30 08:13:00+00:00
130094,17469585128427928516,130094,130094,asset__001,run__001,RECOVERING,1,1,0.7091352305662048,-0.2091352305662047,-1.0,1,1,1,2,7,1,0,3,130094,2018-06-30 08:14:00+00:00
130095,13630050201381154121,130095,130095,asset__001,run__001,RECOVERING,1,1,0.7081762971286961,-0.2081762971286961,-1.0,1,1,1,2,7,1,0,3,130095,2018-06-30 08:15:00+00:00
130096,3209659077867007590,130096,130096,asset__001,run__001,RECOVERING,1,1,0.70829095800075,-0.20829095800075,-1.0,1,1,1,2,7,1,0,3,130096,2018-06-30 08:16:00+00:00
130097,9429213676820333080,130097,130097,asset__001,run__001,RECOVERING,1,1,0.7111059914967884,-0.2111059914967884,-1.0,1,1,1,3,7,1,0,3,130097,2018-06-30 08:17:00+00:00
130098,9964993910099105790,130098,130098,asset__001,run__001,RECOVERING,1,1,0.7078119001117583,-0.2078119001117583,-1.0,1,1,1,2,7,1,0,3,130098,2018-06-30 08:18:00+00:00
130099,5541253455975574534,130099,130099,asset__001,run__001,RECOVERING,1,1,0.7078119001117583,-0.2078119001117583,-1.0,1,1,1,2,7,1,0,3,130099,2018-06-30 08:19:00+00:00
130100,17610553368534622167,130100,130100,asset__001,run__001,RECOVERING,1,1,0.7085844791663779,-0.2085844791663779,-1.0,1,1,1,2,7,1,0,3,130100,2018-06-30 08:20:00+00:00
130101,3429519317559502075,130101,130101,asset__001,run__001,RECOVERING,1,1,0.7062623186749855,-0.2062623186749854,-1.0,1,1,1,2,7,1,0,3,130101,2018-06-30 08:21:00+00:00
130102,7399978297535070153,130102,130102,asset__001,run__001,RECOVERING,1,1,0.7158047270763869,-0.2158047270763868,-1.0,1,1,1,2,7,1,0,3,130102,2018-06-30 08:22:00+00:00
130103,6991594944301677329,130103,130103,asset__001,run__001,RECOVERING,1,1,0.7091352305662048,-0.2091352305662047,-1.0,1,1,1,2,7,1,0,3,130103,2018-06-30 08:23:00+00:00
130104,16180683681119072737,130104,130104,asset__001,run__001,RECOVERING,1,1,0.7091352305662048,-0.2091352305662047,-1.0,1,1,1,2,7,1,0,3,130104,2018-06-30 08:24:00+00:00
130105,13044665415516734406,130105,130105,asset__001,run__001,RECOVERING,1,1,0.7063223849062096,-0.2063223849062095,-1.0,1,1,1,2,7,1,0,3,130105,2018-06-30 08:25:00+00:00
130106,1340817873051174890,130106,130106,asset__001,run__001,RECOVERING,1,1,0.7038382130260932,-0.2038382130260931,-1.0,1,1,1,2,7,1,0,3,130106,2018-06-30 08:26:00+00:00
130107,12214115284127180421,130107,130107,asset__001,run__001,RECOVERING,1,1,0.7034760482003662,-0.2034760482003662,-1.0,1,1,1,2,7,1,0,3,130107,2018-06-30 08:27:00+00:00
130108,2390812637753675308,130108,130108,asset__001,run__001,RECOVERING,1,1,0.7063376261872174,-0.2063376261872174,-1.0,1,1,1,2,7,1,0,3,130108,2018-06-30 08:28:00+00:00
130109,9018170586524597874,130109,130109,asset__001,run__001,RECOVERING,1,1,0.7025664707748189,-0.2025664707748189,-1.0,1,1,1,2,7,1,0,3,130109,2018-06-30 08:29:00+00:00
130110,15825001769867144174,130110,130110,asset__001,run__001,RECOVERING,1,1,0.7021468119024634,-0.2021468119024634,-1.0,1,1,1,2,7,1,0,3,130110,2018-06-30 08:30:00+00:00
130111,18119558444917714620,130111,130111,asset__001,run__001,RECOVERING,1,1,0.7060719209979307,-0.2060719209979307,-1.0,1,1,1,2,7,1,0,3,130111,2018-06-30 08:31:00+00:00
130112,8522248053669734452,130112,130112,asset__001,run__001,RECOVERING,1,1,0.7030975808828759,-0.2030975808828758,-1.0,1,1,1,2,7,1,0,3,130112,2018-06-30 08:32:00+00:00
130113,16935616433598835330,130113,130113,asset__001,run__001,RECOVERING,1,1,0.7101051413626839,-0.2101051413626838,-1.0,1,1,1,3,7,1,0,3,130113,2018-06-30 08:33:00+00:00
130114,1256220964487815197,130114,130114,asset__001,run__001,RECOVERING,1,1,0.7058598894488128,-0.2058598894488128,-1.0,1,1,1,2,7,1,0,3,130114,2018-06-30 08:34:00+00:00
130115,9138924989614435078,130115,130115,asset__001,run__001,RECOVERING,1,1,0.7024110400157976,-0.2024110400157975,-1.0,1,1,1,2,7,1,0,3,130115,2018-06-30 08:35:00+00:00
130116,2384538037315454580,130116,130116,asset__001,run__001,RECOVERING,1,1,0.7000388462765251,-0.2000388462765251,-1.0,1,1,1,2,7,1,0,3,130116,2018-06-30 08:36:00+00:00
130117,14503958976615088260,130117,130117,asset__001,run__001,RECOVERING,1,1,0.7021898082261058,-0.2021898082261057,-1.0,1,1,1,2,7,1,0,3,130117,2018-06-30 08:37:00+00:00
130118,7556859502774870045,130118,130118,asset__001,run__001,RECOVERING,1,1,0.7068004346685933,-0.2068004346685933,-1.0,1,1,1,2,7,1,0,3,130118,2018-06-30 08:38:00+00:00
130119,17987569481218364646,130119,130119,asset__001,run__001,RECOVERING,1,1,0.7130937384284092,-0.2130937384284091,-1.0,1,1,1,2,7,1,0,3,130119,2018-06-30 08:39:00+00:00
130120,10237214535355820125,130120,130120,asset__001,run__001,RECOVERING,1,1,0.7121351119775776,-0.2121351119775776,-1.0,1,1,1,2,7,1,0,3,130120,2018-06-30 08:40:00+00:00
130121,4894656302022432986,130121,130121,asset__001,run__001,RECOVERING,1,1,0.7111721219279168,-0.2111721219279168,-1.0,1,1,1,2,7,1,0,3,130121,2018-06-30 08:41:00+00:00
130122,9935702521795678961,130122,130122,asset__001,run__001,RECOVERING,1,1,0.7169029876511465,-0.2169029876511464,-1.0,1,1,1,3,7,1,0,3,130122,2018-06-30 08:42:00+00:00
130123,8755058326452223514,130123,130123,asset__001,run__001,RECOVERING,1,1,0.7148936679389851,-0.2148936679389851,-1.0,1,1,1,3,7,1,0,3,130123,2018-06-30 08:43:00+00:00
130124,594806889413854862,130124,130124,asset__001,run__001,RECOVERING,1,1,0.7168877304007989,-0.2168877304007989,-1.0,1,1,1,3,7,1,0,3,130124,2018-06-30 08:44:00+00:00
130125,11446238653931457121,130125,130125,asset__001,run__001,RECOVERING,1,1,0.711709737539017,-0.211709737539017,-1.0,1,1,1,2,7,1,0,3,130125,2018-06-30 08:45:00+00:00
130126,727290372152327235,130126,130126,asset__001,run__001,RECOVERING,1,1,0.7087703401234272,-0.2087703401234272,-1.0,1,1,1,2,7,1,0,3,130126,2018-06-30 08:46:00+00:00
130127,9004373764294911941,130127,130127,asset__001,run__001,RECOVERING,1,1,0.7092500466992363,-0.2092500466992363,-1.0,1,1,1,2,7,1,0,3,130127,2018-06-30 08:47:00+00:00
130128,18236195279091993965,130128,130128,asset__001,run__001,RECOVERING,1,1,0.7092500466992363,-0.2092500466992363,-1.0,1,1,1,2,7,1,0,3,130128,2018-06-30 08:48:00+00:00
130129,9528182453558263338,130129,130129,asset__001,run__001,RECOVERING,1,1,0.7087703401234272,-0.2087703401234272,-1.0,1,1,1,2,7,1,0,3,130129,2018-06-30 08:49:00+00:00
130130,8911856844776029971,130130,130130,asset__001,run__001,RECOVERING,1,1,0.7067555780831588,-0.2067555780831588,-1.0,1,1,1,2,7,1,0,3,130130,2018-06-30 08:50:00+00:00
130131,2709952156644466011,130131,130131,asset__001,run__001,RECOVERING,1,1,0.7087703401234272,-0.2087703401234272,-1.0,1,1,1,2,7,1,0,3,130131,2018-06-30 08:51:00+00:00
130132,6404243214800842439,130132,130132,asset__001,run__001,RECOVERING,1,1,0.7169029876511465,-0.2169029876511464,-1.0,1,1,1,3,7,1,0,3,130132,2018-06-30 08:52:00+00:00
130133,9976301519891592586,130133,130133,asset__001,run__001,RECOVERING,1,1,0.7072339210372914,-0.2072339210372914,-1.0,1,1,1,2,7,1,0,3,130133,2018-06-30 08:53:00+00:00
130134,13017873018270511631,130134,130134,asset__001,run__001,RECOVERING,1,1,0.7095028074645142,-0.2095028074645142,-1.0,1,1,1,2,7,1,0,3,130134,2018-06-30 08:54:00+00:00
130135,4785656252803665242,130135,130135,asset__001,run__001,RECOVERING,1,1,0.7077125877412307,-0.2077125877412307,-1.0,1,1,1,2,7,1,0,3,130135,2018-06-30 08:55:00+00:00
130136,1012780350950309848,130136,130136,asset__001,run__001,RECOVERING,1,1,0.7077125877412307,-0.2077125877412307,-1.0,1,1,1,2,7,1,0,3,130136,2018-06-30 08:56:00+00:00
130137,9933102457541899787,130137,130137,asset__001,run__001,RECOVERING,1,1,0.7077125877412307,-0.2077125877412307,-1.0,1,1,1,2,7,1,0,3,130137,2018-06-30 08:57:00+00:00
130138,13427653952606996373,130138,130138,asset__001,run__001,RECOVERING,1,1,0.7086708932751526,-0.2086708932751526,-1.0,1,1,1,2,7,1,0,3,130138,2018-06-30 08:58:00+00:00
130139,1055349575277213328,130139,130139,asset__001,run__001,RECOVERING,1,1,0.7081915784140954,-0.2081915784140954,-1.0,1,1,1,2,7,1,0,3,130139,2018-06-30 08:59:00+00:00
130140,7124997809597265498,130140,130140,asset__001,run__001,RECOVERING,1,1,0.7081915784140954,-0.2081915784140954,-1.0,1,1,1,2,7,1,0,3,130140,2018-06-30 09:00:00+00:00
130141,6143534000119765421,130141,130141,asset__001,run__001,RECOVERING,1,1,0.7081915784140954,-0.2081915784140954,-1.0,1,1,1,2,7,1,0,3,130141,2018-06-30 09:01:00+00:00
130142,5397203172050301646,130142,130142,asset__001,run__001,RECOVERING,1,1,0.7061632237246592,-0.2061632237246592,-1.0,1,1,1,2,7,1,0,3,130142,2018-06-30 09:02:00+00:00
130143,8976159895679161393,130143,130143,asset__001,run__001,RECOVERING,1,1,0.7129330514044809,-0.2129330514044809,-1.0,1,1,1,2,7,1,0,3,130143,2018-06-30 09:03:00+00:00
130144,7189842815207443705,130144,130144,asset__001,run__001,RECOVERING,1,1,0.7042546859770787,-0.2042546859770787,-1.0,1,1,1,2,7,1,0,3,130144,2018-06-30 09:04:00+00:00
130145,151489015740325128,130145,130145,asset__001,run__001,RECOVERING,1,1,0.7124508538008827,-0.2124508538008827,-1.0,1,1,1,2,7,1,0,3,130145,2018-06-30 09:05:00+00:00
130146,12502421328007329965,130146,130146,asset__001,run__001,RECOVERING,1,1,0.7086708932751526,-0.2086708932751526,-1.0,1,1,1,2,7,1,0,3,130146,2018-06-30 09:06:00+00:00
130147,7412777127468095294,130147,130147,asset__001,run__001,RECOVERING,1,1,0.7126170958822945,-0.2126170958822945,-1.0,1,1,1,2,7,1,0,3,130147,2018-06-30 09:07:00+00:00
130148,17110641576622553738,130148,130148,asset__001,run__001,RECOVERING,1,1,0.717388198526835,-0.217388198526835,-1.0,1,1,1,3,7,1,0,3,130148,2018-06-30 09:08:00+00:00
130149,13538804017663246305,130149,130149,asset__001,run__001,RECOVERING,1,1,0.7240854205223316,-0.2240854205223316,-1.0,1,1,1,3,7,1,0,3,130149,2018-06-30 09:09:00+00:00
130150,13272005372107377792,130150,130150,asset__001,run__001,RECOVERING,1,1,0.7130994060010687,-0.2130994060010687,-1.0,1,1,1,2,7,1,0,3,130150,2018-06-30 09:10:00+00:00
130151,3464398852233526592,130151,130151,asset__001,run__001,RECOVERING,1,1,0.7164181049514641,-0.216418104951464,-1.0,1,1,1,3,7,1,0,3,130151,2018-06-30 09:11:00+00:00
130152,8751359833522134916,130152,130152,asset__001,run__001,RECOVERING,1,1,0.7188305038341753,-0.2188305038341753,-1.0,1,1,1,3,7,1,0,3,130152,2018-06-30 09:12:00+00:00
130153,16914591625878072614,130153,130153,asset__001,run__001,RECOVERING,1,1,0.7164181049514641,-0.216418104951464,-1.0,1,1,1,3,7,1,0,3,130153,2018-06-30 09:13:00+00:00
130154,437351666364010863,130154,130154,asset__001,run__001,RECOVERING,1,1,0.7164181049514641,-0.216418104951464,-1.0,1,1,1,3,7,1,0,3,130154,2018-06-30 09:14:00+00:00
130155,17675813995572999605,130155,130155,asset__001,run__001,RECOVERING,1,1,0.7188305038341753,-0.2188305038341753,-1.0,1,1,1,3,7,1,0,3,130155,2018-06-30 09:15:00+00:00
130156,15465114664542135203,130156,130156,asset__001,run__001,RECOVERING,1,1,0.7188305038341753,-0.2188305038341753,-1.0,1,1,1,3,7,1,0,3,130156,2018-06-30 09:16:00+00:00
130157,16689766017246849159,130157,130157,asset__001,run__001,RECOVERING,1,1,0.7139986063296471,-0.213998606329647,-1.0,1,1,1,3,7,1,0,3,130157,2018-06-30 09:17:00+00:00
130158,1997573062419157985,130158,130158,asset__001,run__001,RECOVERING,1,1,0.7164181049514641,-0.216418104951464,-1.0,1,1,1,3,7,1,0,3,130158,2018-06-30 09:18:00+00:00
130159,9083403576719528568,130159,130159,asset__001,run__001,RECOVERING,1,1,0.7087703401234272,-0.2087703401234272,-1.0,1,1,1,2,7,1,0,3,130159,2018-06-30 09:19:00+00:00
130160,12640237904186595699,130160,130160,asset__001,run__001,RECOVERING,1,1,0.7261495850856122,-0.2261495850856122,-1.0,1,1,1,3,7,1,0,3,130160,2018-06-30 09:20:00+00:00
130161,6521282638881601609,130161,130161,asset__001,run__001,RECOVERING,1,1,0.7246771712977677,-0.2246771712977676,-1.0,1,1,1,3,7,1,0,3,130161,2018-06-30 09:21:00+00:00
130162,4995097454475254448,130162,130162,asset__001,run__001,RECOVERING,1,1,0.7169029876511465,-0.2169029876511464,-1.0,1,1,1,3,7,1,0,3,130162,2018-06-30 09:22:00+00:00
130163,8011465590328348187,130163,130163,asset__001,run__001,RECOVERING,1,1,0.7178737378006443,-0.2178737378006443,-1.0,1,1,1,3,7,1,0,3,130163,2018-06-30 09:23:00+00:00
130164,464838882151292186,130164,130164,asset__001,run__001,RECOVERING,1,1,0.7271328559471122,-0.2271328559471122,-1.0,1,1,1,3,7,1,0,3,130164,2018-06-30 09:24:00+00:00
130165,12615426510663726959,130165,130165,asset__001,run__001,RECOVERING,1,1,0.7261495850856122,-0.2261495850856122,-1.0,1,1,1,3,7,1,0,3,130165,2018-06-30 09:25:00+00:00
130166,14354899745741135505,130166,130166,asset__001,run__001,RECOVERING,1,1,0.7169029876511465,-0.2169029876511464,-1.0,1,1,1,3,7,1,0,3,130166,2018-06-30 09:26:00+00:00
130167,7866244914401829690,130167,130167,asset__001,run__001,RECOVERING,1,1,0.7216400277203864,-0.2216400277203863,-1.0,1,1,1,3,7,1,0,3,130167,2018-06-30 09:27:00+00:00
130168,18368835997270815736,130168,130168,asset__001,run__001,RECOVERING,1,1,0.7121351119775776,-0.2121351119775776,-1.0,1,1,1,2,7,1,1,4,130168,2018-06-30 09:28:00+00:00
130169,11580392293580360703,130169,130169,asset__001,run__001,RECOVERING,1,1,0.7235956799304366,-0.2235956799304366,-1.0,1,1,1,3,7,1,0,3,130169,2018-06-30 09:29:00+00:00
130170,3769010119291573349,130170,130170,asset__001,run__001,RECOVERING,1,1,0.7235956799304366,-0.2235956799304366,-1.0,1,1,1,3,7,1,0,3,130170,2018-06-30 09:30:00+00:00
130171,17978610164152318629,130171,130171,asset__001,run__001,RECOVERING,1,1,0.7226171922417512,-0.2226171922417512,-1.0,1,1,1,3,7,1,0,3,130171,2018-06-30 09:31:00+00:00
130172,2842889310813148408,130172,130172,asset__001,run__001,RECOVERING,1,1,0.7235956799304366,-0.2235956799304366,-1.0,1,1,1,3,7,1,0,3,130172,2018-06-30 09:32:00+00:00
130173,11585998984703154245,130173,130173,asset__001,run__001,RECOVERING,1,1,0.7271328559471122,-0.2271328559471122,-1.0,1,1,1,3,7,1,0,3,130173,2018-06-30 09:33:00+00:00
130174,3330241812977599146,130174,130174,asset__001,run__001,RECOVERING,1,1,0.7245754925781283,-0.2245754925781282,-1.0,1,1,1,3,7,1,0,3,130174,2018-06-30 09:34:00+00:00
130175,13823609775889384853,130175,130175,asset__001,run__001,RECOVERING,1,1,0.7271328559471122,-0.2271328559471122,-1.0,1,1,1,3,7,1,0,3,130175,2018-06-30 09:35:00+00:00
130176,798877533108346961,130176,130176,asset__001,run__001,RECOVERING,1,1,0.7221284446970394,-0.2221284446970394,-1.0,1,1,1,3,7,1,0,3,130176,2018-06-30 09:36:00+00:00
130177,9386911537612184949,130177,130177,asset__001,run__001,RECOVERING,1,1,0.7129330514044809,-0.2129330514044809,-1.0,1,1,1,3,7,1,0,3,130177,2018-06-30 09:37:00+00:00
130178,7031210833608020424,130178,130178,asset__001,run__001,RECOVERING,1,1,0.7086708932751526,-0.2086708932751526,-1.0,1,1,1,2,7,1,0,3,130178,2018-06-30 09:38:00+00:00
130179,9879452879323148536,130179,130179,asset__001,run__001,RECOVERING,1,1,0.7134155753667714,-0.2134155753667713,-1.0,1,1,1,3,7,1,0,3,130179,2018-06-30 09:39:00+00:00
130180,585838882695835370,130180,130180,asset__001,run__001,RECOVERING,1,1,0.7130994060010687,-0.2130994060010687,-1.0,1,1,1,2,7,1,0,3,130180,2018-06-30 09:40:00+00:00
130181,13262252840753102325,130181,130181,asset__001,run__001,RECOVERING,1,1,0.7130994060010687,-0.2130994060010687,-1.0,1,1,1,2,7,1,0,3,130181,2018-06-30 09:41:00+00:00
130182,2716496518934593088,130182,130182,asset__001,run__001,RECOVERING,1,1,0.7110062169356363,-0.2110062169356362,-1.0,1,1,1,3,7,1,0,3,130182,2018-06-30 09:42:00+00:00
130183,14230414320808655010,130183,130183,asset__001,run__001,RECOVERING,1,1,0.7119689823352415,-0.2119689823352415,-1.0,1,1,1,2,7,1,0,3,130183,2018-06-30 09:43:00+00:00
130184,15969561554426690325,130184,130184,asset__001,run__001,RECOVERING,1,1,0.7061632237246592,-0.2061632237246592,-1.0,1,1,1,2,7,1,0,3,130184,2018-06-30 09:44:00+00:00
130185,2473151512238974529,130185,130185,asset__001,run__001,RECOVERING,1,1,0.7077125877412307,-0.2077125877412307,-1.0,1,1,1,2,7,1,0,3,130185,2018-06-30 09:45:00+00:00
130186,4782448752120260827,130186,130186,asset__001,run__001,RECOVERING,1,1,0.7077125877412307,-0.2077125877412307,-1.0,1,1,1,2,7,1,0,3,130186,2018-06-30 09:46:00+00:00
130187,14971652261327280244,130187,130187,asset__001,run__001,RECOVERING,1,1,0.7149654236895617,-0.2149654236895617,-1.0,1,1,1,3,7,1,0,3,130187,2018-06-30 09:47:00+00:00
130188,5759661644837071350,130188,130188,asset__001,run__001,RECOVERING,1,1,0.7110569946419341,-0.211056994641934,-1.0,1,1,1,2,7,1,0,3,130188,2018-06-30 09:48:00+00:00
130189,18243940792363012505,130189,130189,asset__001,run__001,RECOVERING,1,1,0.7126170958822945,-0.2126170958822945,-1.0,1,1,1,2,7,1,0,3,130189,2018-06-30 09:49:00+00:00
130190,6076470915742673576,130190,130190,asset__001,run__001,RECOVERING,1,1,0.7091352305662048,-0.2091352305662047,-1.0,1,1,1,2,7,1,0,3,130190,2018-06-30 09:50:00+00:00
130191,18370728173620065991,130191,130191,asset__001,run__001,RECOVERING,1,1,0.7106920044060566,-0.2106920044060566,-1.0,1,1,1,2,7,1,0,3,130191,2018-06-30 09:51:00+00:00
130192,9692696141586116711,130192,130192,asset__001,run__001,RECOVERING,1,1,0.7111730115935598,-0.2111730115935598,-1.0,1,1,1,2,7,1,0,3,130192,2018-06-30 09:52:00+00:00
130193,12780495440037677737,130193,130193,asset__001,run__001,RECOVERING,1,1,0.7091352305662048,-0.2091352305662047,-1.0,1,1,1,2,7,1,0,3,130193,2018-06-30 09:53:00+00:00
130194,16817113585061828848,130194,130194,asset__001,run__001,RECOVERING,1,1,0.707598020497985,-0.207598020497985,-1.0,1,1,1,2,7,1,0,3,130194,2018-06-30 09:54:00+00:00
130195,10068284772693997975,130195,130195,asset__001,run__001,RECOVERING,1,1,0.7090357325205219,-0.2090357325205218,-1.0,1,1,1,2,7,1,0,3,130195,2018-06-30 09:55:00+00:00
130196,8951673330415562921,130196,130196,asset__001,run__001,RECOVERING,1,1,0.7121360028479069,-0.2121360028479069,-1.0,1,1,1,2,7,1,0,3,130196,2018-06-30 09:56:00+00:00
130197,3502896484166775772,130197,130197,asset__001,run__001,RECOVERING,1,1,0.7116543443340635,-0.2116543443340635,-1.0,1,1,1,2,7,1,0,3,130197,2018-06-30 09:57:00+00:00
130198,18176534296494771056,130198,130198,asset__001,run__001,RECOVERING,1,1,0.7141223733176287,-0.2141223733176287,-1.0,1,1,1,2,7,1,0,3,130198,2018-06-30 09:58:00+00:00
130199,2675848992816862478,130199,130199,asset__001,run__001,RECOVERING,1,1,0.7135229520069316,-0.2135229520069316,-1.0,1,1,1,2,7,1,0,3,130199,2018-06-30 09:59:00+00:00
130200,10806733580279553622,130200,130200,asset__001,run__001,RECOVERING,1,1,0.7141223733176287,-0.2141223733176287,-1.0,1,1,1,2,7,1,0,3,130200,2018-06-30 10:00:00+00:00
130201,4363120835476627846,130201,130201,asset__001,run__001,RECOVERING,1,1,0.7141223733176287,-0.2141223733176287,-1.0,1,1,1,2,7,1,0,3,130201,2018-06-30 10:01:00+00:00
130202,13867998415063766842,130202,130202,asset__001,run__001,RECOVERING,1,1,0.7057846328713804,-0.2057846328713803,-1.0,1,1,1,2,7,1,0,3,130202,2018-06-30 10:02:00+00:00
130203,10155374554580611027,130203,130203,asset__001,run__001,RECOVERING,1,1,0.7078127855738144,-0.2078127855738144,-1.0,1,1,1,2,7,1,0,3,130203,2018-06-30 10:03:00+00:00
130204,12150757953459413448,130204,130204,asset__001,run__001,RECOVERING,1,1,0.7082918440621004,-0.2082918440621004,-1.0,1,1,1,2,7,1,0,3,130204,2018-06-30 10:04:00+00:00
130205,7544068180211348885,130205,130205,asset__001,run__001,RECOVERING,1,1,0.7121027249606645,-0.2121027249606645,-1.0,1,1,1,2,7,1,0,3,130205,2018-06-30 10:05:00+00:00
130206,9803241713118036951,130206,130206,asset__001,run__001,RECOVERING,1,1,0.7066411657643278,-0.2066411657643277,-1.0,1,1,1,2,7,1,0,3,130206,2018-06-30 10:06:00+00:00
130207,7262803923995445205,130207,130207,asset__001,run__001,RECOVERING,1,1,0.7082918440621004,-0.2082918440621004,-1.0,1,1,1,2,7,1,0,3,130207,2018-06-30 10:07:00+00:00
130208,7526041424857090609,130208,130208,asset__001,run__001,RECOVERING,1,1,0.7096151841054305,-0.2096151841054304,-1.0,1,1,1,2,7,1,0,3,130208,2018-06-30 10:08:00+00:00
130209,15293359359929881892,130209,130209,asset__001,run__001,RECOVERING,1,1,0.7126179873555782,-0.2126179873555782,-1.0,1,1,1,2,7,1,0,3,130209,2018-06-30 10:09:00+00:00
130210,6058359321279470334,130210,130210,asset__001,run__001,RECOVERING,1,1,0.7092509339603922,-0.2092509339603921,-1.0,1,1,1,2,7,1,0,3,130210,2018-06-30 10:10:00+00:00
130211,13879133823934989943,130211,130211,asset__001,run__001,RECOVERING,1,1,0.7092509339603922,-0.2092509339603921,-1.0,1,1,1,2,7,1,0,3,130211,2018-06-30 10:11:00+00:00
130212,1008089724218478068,130212,130212,asset__001,run__001,RECOVERING,1,1,0.7091505325438181,-0.2091505325438181,-1.0,1,1,1,2,7,1,0,3,130212,2018-06-30 10:12:00+00:00
130213,6437021785053767920,130213,130213,asset__001,run__001,RECOVERING,1,1,0.7100954624845315,-0.2100954624845314,-1.0,1,1,1,2,7,1,0,3,130213,2018-06-30 10:13:00+00:00
130214,14490070704535865293,130214,130214,asset__001,run__001,RECOVERING,1,1,0.7091352305662048,-0.2091352305662047,-1.0,1,1,1,2,7,1,0,3,130214,2018-06-30 10:14:00+00:00
130215,11107583721352621992,130215,130215,asset__001,run__001,RECOVERING,1,1,0.7111730115935598,-0.2111730115935598,-1.0,1,1,1,2,7,1,0,3,130215,2018-06-30 10:15:00+00:00
130216,9714489188321811886,130216,130216,asset__001,run__001,RECOVERING,1,1,0.7100954624845315,-0.2100954624845314,-1.0,1,1,1,2,7,1,0,3,130216,2018-06-30 10:16:00+00:00
130217,6002608209112526061,130217,130217,asset__001,run__001,RECOVERING,1,1,0.7106920044060566,-0.2106920044060566,-1.0,1,1,1,2,7,1,0,3,130217,2018-06-30 10:17:00+00:00
130218,535815424005819437,130218,130218,asset__001,run__001,RECOVERING,1,1,0.7077125877412307,-0.2077125877412307,-1.0,1,1,1,2,7,1,0,3,130218,2018-06-30 10:18:00+00:00
130219,17071275402347454402,130219,130219,asset__001,run__001,RECOVERING,1,1,0.7056856049446651,-0.2056856049446651,-1.0,1,1,1,2,7,1,0,3,130219,2018-06-30 10:19:00+00:00
